set auto mode enabled;false
set values;;highpower A1;;highpower A2;;highpower A3;;highpower A4;;highpower A5;;highpower A6;;highpower B1;;highpower B2;;highpower B3;;highpower B4;;highpower B5;;highpower B6;;highpower C1;;highpower C2;;highpower C3;;highpower C4;;highpower C5;;highpower C6;;highpower D1;;highpower D2;;highpower D3;;highpower D4;;highpower D5;;highpower D6;;humidity clean air;;humidity reactor;mf A1;mf A2;mf A3;mf A4;mf A5;mf A6;mf B1;mf B2;mf B3;mf B4;mf B5;mf B6;mf C1;mf C2;mf C3;mf C4;mf C5;mf C6;mf D1;mf D2;mf D3;mf D4;mf D5;mf D6;mf clean air;mf reactor;total mf amount;;;;temp cabinet;;;;temp reactor;;
;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;85.0;;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;1000.0;650.0;1030.0;;;;37.0;;;;38.0;;
Id;sDateTime;highpower A1 [VOLTAGE_V];highpower enabled A1;highpower A2 [VOLTAGE_V];highpower enabled A2;highpower A3 [VOLTAGE_V];highpower enabled A3;highpower A4 [VOLTAGE_V];highpower enabled A4;highpower A5 [VOLTAGE_V];highpower enabled A5;highpower A6 [VOLTAGE_V];highpower enabled A6;highpower B1 [VOLTAGE_V];highpower enabled B1;highpower B2 [VOLTAGE_V];highpower enabled B2;highpower B3 [VOLTAGE_V];highpower enabled B3;highpower B4 [VOLTAGE_V];highpower enabled B4;highpower B5 [VOLTAGE_V];highpower enabled B5;highpower B6;highpower enabled B6;highpower C1 [VOLTAGE_V];highpower enabled C1;highpower C2 [VOLTAGE_V];highpower enabled C2;highpower C3 [VOLTAGE_V];highpower enabled C3;highpower C4 [VOLTAGE_V];highpower enabled C4;highpower C5 [VOLTAGE_V];highpower enabled C5;highpower C6 [VOLTAGE_V];highpower enabled C6;highpower D1 [VOLTAGE_V];highpower enabled D1;highpower D2 [VOLTAGE_V];highpower enabled D2;highpower D3 [VOLTAGE_V];highpower enabled D3;highpower D4 [VOLTAGE_V];highpower enabled D4;highpower D5 [VOLTAGE_V];highpower enabled D5;highpower D6 [VOLTAGE_V];highpower enabled D6;humidity clean air [PERCENTRF];humidity inlet [PERCENTRF];humidity reactor [PERCENTRF];massflow A1 [MASSFLOW_ml/min];massflow A2 [MASSFLOW_ml/min];massflow A3 [MASSFLOW_ml/min];massflow A4 [MASSFLOW_ml/min];massflow A5 [MASSFLOW_ml/min];massflow A6 [MASSFLOW_ml/min];massflow B1 [MASSFLOW_ml/min];massflow B2 [MASSFLOW_ml/min];massflow B3 [MASSFLOW_ml/min];massflow B4 [MASSFLOW_ml/min];massflow B5 [MASSFLOW_ml/min];massflow B6 [MASSFLOW_ml/min];massflow C1 [MASSFLOW_ml/min];massflow C2 [MASSFLOW_ml/min];massflow C3 [MASSFLOW_ml/min];massflow C4 [MASSFLOW_ml/min];massflow C5 [MASSFLOW_ml/min];massflow C6 [MASSFLOW_ml/min];massflow D1 [MASSFLOW_ml/min];massflow D2 [MASSFLOW_ml/min];massflow D3 [MASSFLOW_ml/min];massflow D4 [MASSFLOW_ml/min];massflow D5 [MASSFLOW_ml/min];massflow D6 [MASSFLOW_ml/min];massflow clean air [MASSFLOW_ml/min];massflow reactor [MASSFLOW_ml/min];total mass flow [MASSFLOW_l/h];differential pressure inlet [PRESSURE_MBAR];differential pressure reactor [PRESSURE_MBAR];differential pressure prefill [PRESSURE_MBAR];temperature A1 [°C];temperature A2 [°C];temperature B1 [°C];temperature B2 [°C];temperature C1 [°C];temperature C2 [°C];temperature cabinet [°C];temperature inlet [°C];temperature reactor [°C];temperature tube [°C];active error;active warning;
Tue Sep 29 10:04:58 CEST 2015;29/09/2015 10:04:57;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1343;true;1000.0795;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9207;true;1000.05493;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.92703;39.419697;84.30578;99.82118;97.94399;100.24017;0.0;606.2116;455.9594;100.047615;100.00151;99.94322;100.246895;0.0;854.84644;100.22523;100.14649;100.27225;99.66524;0.0;303.9701;816.949;949.88666;949.93665;0.0;0.0;0.0;999.29816;647.94763;1029.7769;49.998474;1.5564439;1.8372142;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:08 CEST 2015;29/09/2015 10:05:07;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0061;true;999.93896;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.067;true;999.9024;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.09755;39.356796;84.81564;99.48913;98.989235;100.07781;0.0;663.1898;721.91833;100.21425;100.045166;99.8352;99.99512;0.0;854.8382;100.02169;100.26123;100.13216;100.154724;0.0;474.96265;816.94995;949.8869;949.93616;0.0;0.0;0.0;993.202;644.54944;1030.6118;49.998474;1.4801477;1.8921475;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:18 CEST 2015;29/09/2015 10:05:17;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1404;true;1000.09155;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9511;true;1000.07336;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.797;39.37239;85.57945;99.60387;100.008224;100.83743;0.0;568.2234;588.94885;100.13672;100.39004;100.01284;100.202644;0.0;816.85974;100.39949;99.89809;100.20936;100.07295;0.0;322.97305;854.9451;949.8831;949.9366;0.0;0.0;18.999924;1002.55597;647.473;1030.6173;49.998474;1.5533922;1.8921475;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:28 CEST 2015;29/09/2015 10:05:27;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0734;true;999.8232;true;0.0;false;0.0;false;0.0;false;0.0;false;999.88416;true;999.90234;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.13164;39.390663;86.200066;99.88372;98.19302;99.62128;0.0;777.2028;626.9306;100.27281;99.99877;100.31585;100.214554;0.0;892.8655;99.94415;100.035995;100.13825;100.52339;0.0;455.96698;797.9512;949.8878;949.93634;0.0;0.0;0.0;1008.3773;650.16174;1031.0256;49.998474;1.5442365;1.8524735;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:38 CEST 2015;29/09/2015 10:05:37;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.99396;true;999.9941;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0366;true;1000.0609;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.54547;39.349167;86.77962;100.17058;100.237755;98.86017;0.0;701.1873;645.9342;99.96582;100.26245;100.138245;100.03112;0.0;740.8589;100.31678;99.81749;99.86941;99.95941;0.0;436.9637;759.9487;911.8948;949.93115;56.99733;0.0;0.0;1000.9308;649.16077;1029.83;49.998474;1.5320292;1.8189032;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:48 CEST 2015;29/09/2015 10:05:47;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1161;true;1000.2562;true;0.0;false;0.0;false;0.0;false;0.0;false;999.97577;true;1000.10986;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.27037;39.33209;82.45544;99.893486;99.56602;99.39665;0.0;720.1995;588.9381;99.906006;99.985374;99.88434;100.08577;0.0;778.8601;99.66278;99.97165;99.82331;99.83856;0.0;398.96942;835.9494;949.8923;949.94006;0.0;0.0;18.999924;991.17255;645.5168;1030.0662;49.998474;1.4893032;1.8707846;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:05:58 CEST 2015;29/09/2015 10:05:57;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.05493;true;999.8839;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9757;true;999.77405;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.38714;39.362244;83.68756;99.90691;99.9463;100.206604;0.0;663.20734;645.94885;99.75372;100.112305;100.153496;100.13275;0.0;873.86053;100.12208;99.941414;100.08636;99.86266;0.0;455.9731;854.9476;949.89404;949.93805;0.0;0.0;0.0;1000.2746;645.48474;1029.4125;49.998474;1.5106663;1.8646809;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:06:08 CEST 2015;29/09/2015 10:06:07;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0121;true;999.9451;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.03656;true;1000.055;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.09662;39.332333;84.821846;99.63868;99.49951;98.1439;0.0;739.19366;683.9398;100.08178;99.93317;100.10407;99.969795;0.0;911.87085;100.161156;99.71282;100.11994;100.29603;0.0;360.97473;854.94617;949.886;949.93536;0.0;0.0;18.999924;1005.4248;647.8484;1029.3923;49.998474;1.4984589;1.9074068;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:06:18 CEST 2015;29/09/2015 10:06:17;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.03064;true;999.8719;true;0.0;false;0.0;false;0.0;false;0.0;false;999.94507;true;999.9637;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.86144;39.31995;85.21425;100.2582;100.87525;101.976036;0.0;682.2107;702.9599;99.65576;99.888016;100.01587;99.73998;0.0;892.8345;99.795235;100.267334;99.872444;100.18617;0.0;341.97812;835.94806;949.88336;949.92975;0.0;0.0;0.0;1000.3052;650.8362;1030.5221;49.998474;1.5472884;1.8707846;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:06:28 CEST 2015;29/09/2015 10:06:27;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.03674;true;999.9817;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05524;true;1000.0368;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.701454;39.33681;85.65535;100.33569;98.92485;99.56725;0.0;625.2214;607.9495;100.09371;100.02319;100.15106;100.0299;0.0;740.8646;99.97865;99.624016;100.00154;99.98748;0.0;417.96933;816.9489;949.88367;949.93304;0.0;0.0;18.999924;991.4243;649.06616;1030.5239;49.998474;1.5839106;1.821955;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:06:38 CEST 2015;29/09/2015 10:06:37;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.01843;true;999.9207;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9574;true;999.707;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.93467;39.339596;86.80539;100.4242;99.99361;98.92942;0.0;682.21;759.9316;100.06835;100.05647;100.170616;99.95821;0.0;778.8363;99.961876;99.97254;99.9634;99.79555;0.0;303.96368;835.9451;949.8933;949.9356;0.0;0.0;0.0;1000.8621;646.6293;1031.4102;49.998474;1.4435256;1.8982513;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.1;38.7;false;false;
Tue Sep 29 10:06:48 CEST 2015;29/09/2015 10:06:47;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1161;true;999.89014;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0977;true;999.8963;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.644455;39.370213;83.73294;100.1941;101.22286;99.89778;0.0;663.18604;702.93646;100.04885;99.62522;100.01709;100.13916;0.0;854.84924;99.97771;100.141;100.2637;99.993904;0.0;436.96344;759.9493;949.8906;949.9373;0.0;0.0;18.999924;1006.0275;645.57025;1030.9524;49.998474;1.5442365;1.8921475;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:06:58 CEST 2015;29/09/2015 10:06:57;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.84766;true;999.9696;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.00616;true;1000.1646;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.55288;39.31662;83.32152;100.85453;99.480896;100.81209;0.0;682.2149;550.95264;99.96885;99.516;100.12176;100.05277;0.0;778.87195;100.07447;99.93104;99.91027;100.307304;0.0;265.98615;873.9414;949.8871;949.93365;0.0;0.0;0.0;1004.34894;647.3526;1030.0826;49.998474;1.5045625;1.904355;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:08 CEST 2015;29/09/2015 10:07:07;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.90857;true;1000.12836;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0184;true;1000.2076;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.1728;39.393265;84.35627;100.01251;99.97497;99.527306;0.0;606.2085;569.9367;99.904785;99.81903;100.02807;100.09981;0.0;778.85583;99.846504;99.555954;99.91822;100.16878;0.0;322.9688;778.9495;949.8932;949.9366;37.99771;0.0;18.999924;997.48987;649.6643;1030.3866;49.998474;1.6113772;1.8799402;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:18 CEST 2015;29/09/2015 10:07:17;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9941;true;999.89624;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.00006;true;999.9695;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.06297;39.38321;85.00251;100.2069;100.52553;99.89899;0.0;663.2125;607.9433;99.82576;100.2011;99.988106;99.98626;0.0;778.87195;99.816895;99.76103;99.67501;99.649345;0.0;341.97754;835.9526;949.88275;930.9408;0.0;0.0;0.0;993.8887;649.5971;1030.2017;49.998474;1.5198218;1.8982513;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:28 CEST 2015;29/09/2015 10:07:27;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8658;true;999.9755;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.1038;true;999.933;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.22789;39.436882;85.60007;100.52371;99.371025;99.69023;0.0;720.20447;721.94745;100.39246;100.241104;100.23011;100.11322;0.0;835.8671;100.10651;99.95333;100.23866;100.27221;0.0;417.97754;854.9479;949.8871;949.94037;0.0;0.0;0.0;999.5651;647.702;1030.9084;49.998474;1.5655996;1.882992;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:38 CEST 2015;29/09/2015 10:07:37;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8536;true;1000.0002;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05505;true;1000.0429;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.45676;39.48947;86.192375;99.19921;99.906906;99.262985;0.0;625.19995;645.9535;99.74671;99.7995;99.84313;99.824554;0.0;816.8323;100.06194;99.8584;99.447334;99.93043;0.0;398.97366;778.9529;949.89087;949.94025;0.0;0.0;0.0;1007.4924;646.5392;1030.5441;49.998474;1.577807;1.8494216;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:48 CEST 2015;29/09/2015 10:07:47;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.03687;true;999.9571;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0429;true;1000.0672;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.336716;39.450012;86.17949;99.63865;98.48723;100.40346;0.0;625.2139;664.9394;99.924934;100.024704;100.123;99.87367;0.0;854.8625;99.92645;100.07753;99.91089;99.96581;0.0;379.9762;797.9487;949.895;949.9467;0.0;0.0;0.0;1002.2279;649.37286;1030.2767;49.998474;1.5472884;1.8951994;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:07:58 CEST 2015;29/09/2015 10:07:57;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.06116;true;999.94525;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9695;true;1000.09155;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.61537;39.396114;83.04039;99.15527;100.996414;100.09428;0.0;682.20905;702.9467;100.096146;99.95057;99.96888;99.96798;0.0;797.87964;100.18251;100.062256;99.926445;100.27588;0.0;284.97473;797.9522;930.8871;949.9353;18.998703;0.0;0.0;992.75964;650.3158;1029.8995;49.998474;1.5686514;1.8982513;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:08 CEST 2015;29/09/2015 10:08:07;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.104;true;999.9328;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.055;true;999.78625;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.39281;39.423313;83.71671;99.84161;100.30671;99.98749;0.0;663.2241;645.9595;100.03538;100.07691;99.76624;99.62402;0.0;797.8496;100.23072;100.00702;99.93104;99.83338;0.0;322.9807;873.9412;949.8926;949.93146;0.0;0.0;0.0;1001.4115;648.45886;1029.5077;49.998474;1.5564439;1.8860439;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:18 CEST 2015;29/09/2015 10:08:17;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.92084;true;1000.12805;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.10986;true;999.97577;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.0913;39.49708;84.74478;99.65056;99.10855;99.201965;0.0;682.19507;721.92267;100.04333;100.39489;99.773544;100.093704;0.0;873.85345;99.92156;100.23196;100.01007;100.115974;0.0;341.9727;835.9526;930.8951;949.9389;18.999008;0.0;0.0;1005.39417;645.75336;1029.5645;49.998474;1.4984589;1.8707846;37.5;37.2;36.2;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:28 CEST 2015;29/09/2015 10:08:27;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.03674;true;1000.2503;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;1000.1892;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.35591;39.520493;85.63206;99.84955;99.80742;99.057304;0.0;796.2025;645.9419;100.314964;99.826355;99.935616;100.25576;0.0;873.8494;100.228584;100.52826;100.2649;100.2362;0.0;341.9739;816.9498;949.88586;949.9378;0.0;0.0;0.0;997.1466;645.9334;1030.22;49.998474;1.5228736;1.8707846;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:38 CEST 2015;29/09/2015 10:08:37;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8964;true;1000.0002;true;0.0;false;0.0;false;0.0;false;0.0;false;999.94507;true;999.9391;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.10635;39.560135;86.057785;99.89718;98.662704;100.43153;0.0;663.18756;702.9292;99.99786;99.9652;100.14192;100.25573;0.0;759.8516;99.96184;100.18863;100.148636;99.804085;0.0;398.96906;816.94745;949.89307;949.93243;0.0;0.0;0.0;991.1955;649.12103;1030.5459;49.998474;1.5594958;1.8372142;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:48 CEST 2015;29/09/2015 10:08:47;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.09766;true;1000.1282;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9269;true;1000.1282;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.98715;39.649166;86.86915;100.173965;100.42478;100.44159;0.0;568.22144;512.9549;99.923416;99.98536;100.00214;99.82086;0.0;683.8652;99.69147;99.85503;99.80653;99.910286;0.0;303.97406;816.9493;949.8864;949.9383;0.0;0.0;37.999847;1003.28076;651.69836;1031.1263;49.998474;1.5594958;1.8341625;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:08:58 CEST 2015;29/09/2015 10:08:57;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1344;true;1000.1343;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0245;true;999.96954;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.485535;39.803486;84.56563;98.56443;100.57253;99.6042;0.0;701.2065;626.9541;100.316765;100.176994;100.01099;100.4065;0.0;930.873;100.52156;100.203255;100.11781;100.53164;0.0;360.9787;873.9487;949.887;930.9407;0.0;0.0;0.0;1006.119;648.19635;1030.9487;49.998474;1.5228736;1.8738365;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;37.9;38.7;false;false;
Tue Sep 29 10:09:08 CEST 2015;29/09/2015 10:09:07;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.878;true;999.93915;true;0.0;false;0.0;false;0.0;false;0.0;false;999.94495;true;999.9939;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.721466;40.07122;83.438545;99.2871;99.22698;98.92853;0.0;682.20917;664.9293;100.12514;100.20754;100.26612;100.102844;0.0;854.8563;99.773865;100.017715;99.93624;99.9112;0.0;455.97614;835.9492;949.89557;949.9407;0.0;0.0;18.999924;999.5499;644.98126;1029.3337;49.998474;1.5594958;1.8951994;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;37.9;38.7;false;false;
Tue Sep 29 10:09:18 CEST 2015;29/09/2015 10:09:17;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0916;true;1000.0;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.07935;true;1000.2198;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.06519;40.18406;84.30699;100.52338;100.20386;100.38118;0.0;625.21094;683.9263;100.06442;99.9399;99.83734;99.642334;0.0;835.8523;99.78425;100.04516;100.12727;99.93408;0.0;379.96887;797.95264;949.8864;949.9373;0.0;0.0;0.0;991.9889;645.9441;1028.7039;49.998474;1.4709922;1.8921475;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;37.9;38.7;false;false;
Tue Sep 29 10:09:28 CEST 2015;29/09/2015 10:09:27;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8719;true;999.83514;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9269;true;1000.1281;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.31466;40.234196;85.36491;100.84231;98.84244;100.66256;0.0;682.2076;588.95624;100.025345;100.11199;99.9414;100.10103;0.0;835.8614;99.9817;100.37936;100.47183;100.214874;0.0;341.98273;892.9443;949.89526;949.93634;0.0;0.0;0.0;997.8942;649.5117;1029.4125;49.998474;1.5930662;1.8707846;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;37.9;38.7;false;false;
Tue Sep 29 10:09:38 CEST 2015;29/09/2015 10:09:37;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0489;true;999.96326;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93884;true;1000.1097;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.575905;40.297546;86.3432;100.206604;100.37171;100.39031;0.0;758.1933;645.9465;100.076614;100.08453;100.02045;100.086975;0.0;892.83545;100.05707;100.070206;100.04303;100.03725;0.0;436.9738;854.94635;949.8903;949.94;0.0;0.0;18.999924;1002.95276;649.765;1030.024;49.998474;1.4923551;1.904355;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;38.0;38.7;false;false;
Tue Sep 29 10:09:48 CEST 2015;29/09/2015 10:09:47;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.00616;true;999.97577;true;0.0;false;0.0;false;0.0;false;0.0;false;999.86554;true;999.96344;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.04364;40.3463;86.5082;100.32747;100.553;99.998474;0.0;568.23346;588.9592;100.06807;100.035095;99.97376;100.019226;0.0;797.8752;100.11231;100.02291;100.24415;99.85169;0.0;246.98192;854.9448;949.8887;949.9348;18.998703;0.0;18.999924;1010.7578;649.6506;1029.8647;49.998474;1.5533922;1.8982513;37.5;37.2;36.1;35.8;35.4;35.4;38.2;26.3;37.9;38.7;false;false;
